date,open,high,low,close,volume,ma,dif,dea,macd_hist,price_above_ma,price_below_ma,signal,position,capital,shares,total_value,daily_return,cumulative_return
2025-07-14,7625.726820787301,7625.726820787301,7609.787091258711,7609.787091258711,1859375,7319.580825325803,57.565381284278374,46.427352648837854,11.13802863544052,True,False,0,1,0.0,20.302098213600786,154494.6449113258,0.012727562892005384,1.5449464491132552
2025-07-15,7624.65147908001,7651.8422521510565,7584.588936323006,7606.857669871003,2000294,7328.808438986827,63.77204809443174,49.89629173795663,13.875756356475108,True,False,0,1,0.0,20.302098213600786,154435.17151060354,-0.00038495444781527777,1.5443517151060326
2025-07-16,7610.6596275622,7655.9116758729715,7544.249766829242,7614.152859942179,4750786,7338.454728354055,68.4900267337689,53.615038737119086,14.874987996649814,True,False,0,1,0.0,20.302098213600786,154583.27917591544,0.0009590280754259162,1.5458327917591514
2025-07-17,7654.641334268239,7719.220058544917,7654.641334268239,7655.306993064133,4198454,7348.547186267262,74.68888640982914,57.8298082716611,16.859078138168037,True,False,0,1,0.0,20.302098213600786,155418.79442845294,0.0054049523143229194,1.5541879442845263
2025-07-18,7674.959049957509,7698.533615111056,7674.959049957509,7698.533615111056,2464003,7359.443724138223,82.1426649927098,62.69237961587084,19.450285376838956,True,False,0,1,0.0,20.302098213600786,156296.38555469178,0.005646621629424864,1.5629638555469147
2025-07-21,7752.864706721016,7752.864706721016,7742.5149292324,7744.899004425209,1946984,7370.7897134150735,90.74508479646465,68.30292065198961,22.442164144475043,True,False,0,1,0.0,20.302098213600786,157237.70024225954,0.006022626078185045,1.5723770024225923
2025-07-22,7778.100884835728,7825.85012075001,7769.212013738299,7769.212013738299,4979940,7382.466089154893,98.39023968994934,74.32038445958156,24.06985523036778,True,False,0,1,0.0,20.302098213600786,157731.3053452021,0.0031392287103031435,1.5773130534520177
2025-07-23,7721.175842489421,7722.136337513895,7721.175842489421,7722.136337513895,3285362,7394.134777820225,99.50345251805538,79.35699807127632,20.14645444677906,True,False,0,1,0.0,20.302098213600786,156775.57034302258,-0.006059260082124096,1.5677557034302225
2025-07-24,7803.508430950239,7803.508430950239,7786.000000429371,7786.000000429371,3842894,7406.193048280734,104.33622254452348,84.35284296592576,19.98337957859772,True,False,0,1,0.0,20.302098213600786,158072.13669981284,0.008270206601407315,1.580721366998125
2025-07-25,7733.385143013878,7767.384279996319,7688.769101811885,7738.555693529635,4450375,7417.608688668237,103.14883301149712,88.11204097504003,15.036792036457086,True,False,0,1,0.0,20.302098213600786,157108.91772145822,-0.006093540572452816,1.571089177214579
2025-07-28,7757.7052295984295,7802.933296452587,7748.9550177534165,7748.9550177534165,2892901,7430.390799167873,101.8726325118896,90.86415928240994,11.008473229479662,True,False,0,1,0.0,20.302098213600786,157320.04582320448,0.001343832704140846,1.5732004582320416
2025-07-29,7701.226213568365,7735.404977483606,7701.226213568365,7716.96363881934,1177265,7442.790797137729,97.15979981219334,92.12328738836662,5.036512423826721,True,False,0,1,0.0,20.302098213600786,156670.55370609634,-0.004128476531452541,1.5667055370609602
2025-07-30,7712.10163421362,7717.946621166282,7708.573824594789,7712.464924488648,4915090,7453.817477195494,92.00130353605346,92.09889061790399,-0.09758708185053422,True,False,0,1,0.0,20.302098213600786,156579.2203659197,-0.0005829643032218002,1.5657922036591936
2025-07-31,7720.87760658503,7740.587366689333,7635.048300284611,7723.570881523846,4666487,7464.305439922165,87.7972440115609,91.23856129663537,-3.4413172850744616,True,False,0,1,0.0,20.302098213600786,156804.69459640433,0.001440000978148337,1.5680469459640398
2025-08-01,7737.755994277633,7743.1426845281185,7704.4789486227955,7734.270809308539,1847790,7475.207774907871,84.35648228133141,89.86214549357457,-5.505663212243164,True,False,0,1,0.0,20.302098213600786,157021.9255811676,0.0013853602108175878,1.5702192558116725
2025-08-04,7743.1582112647275,7748.885054656987,7694.146016636858,7748.885054656987,4226585,7486.605397303148,81.86521010132674,88.262758415125,-6.397548313798268,True,False,0,1,0.0,20.302098213600786,157318.62542554946,0.001889544044780589,1.5731862542554913
2025-08-05,7809.010471434549,7811.064353245508,7809.010471434549,7811.064353245508,4528329,7499.429686553282,83.94059377816939,87.39832548773389,-3.4577317095644986,True,False,0,1,0.0,20.302098213600786,158580.9956523464,0.008024289707478705,1.5858099565234607
2025-08-06,7839.662219896308,7870.61150569904,7826.73172069728,7826.73172069728,4036773,7510.833905141045,85.85983715329348,87.09062782084581,-1.230790667552327,True,False,0,1,0.0,20.302098213600786,158899.07608510085,0.0020057916236808637,1.5889907608510052
2025-08-07,7807.562279774379,7850.400140902134,7709.890995334082,7814.388370526652,2307981,7521.615926154574,85.40040346317437,86.75258294931153,-1.3521794861371603,True,False,0,1,0.0,20.302098213600786,158648.4801776519,-0.001577075925317195,1.5864848017765156
2025-08-08,7825.049381704534,7880.420918838274,7825.049381704534,7850.2735210514475,1190128,7532.704100783165,86.9298574120603,86.78803784186128,0.14181957019901859,True,False,1,1,0.0,20.302098213600786,159377.02402801614,0.004592189282547343,1.593770240280158
2025-08-11,7922.700828107899,7922.700828107899,7895.074637092783,7895.074637092783,2690792,7543.798848554918,90.7113720999605,87.57270469348113,3.138667406479371,True,False,0,1,0.0,20.302098213600786,160286.58068596627,0.005706949690504004,1.6028658068596593
2025-08-12,7864.764943910509,7864.764943910509,7812.24520228907,7843.095192224795,2631570,7553.600073681945,88.49384103007196,87.75693196079929,0.7369090692726701,True,False,0,1,0.0,20.302098213600786,159231.28889116793,-0.006583781313957093,1.592312888911676
2025-08-13,7843.695864973514,7864.020625950428,7843.695864973514,7864.020625950428,2975556,7563.9664838883045,87.41724768528002,87.68899510569544,-0.2717474204154229,True,False,0,1,0.0,20.302098213600786,159656.11910182794,0.002668007108517223,1.596561191018276
2025-08-14,7899.8857886950045,7919.710599932185,7879.188291437655,7889.003574013795,4490678,7574.931444613093,87.57049664600709,87.66529541375778,-0.09479876775068874,True,False,0,1,0.0,20.302098213600786,160163.32536707568,0.0031768670571545865,1.6016332536707534
2025-08-15,7866.024982994957,7953.821353018056,7863.775008508293,7873.945775134121,1579294,7585.596733669471,85.4914171844257,87.23051976789137,-1.739102583465666,True,False,0,1,0.0,20.302098213600786,159857.62045533987,-0.001908707321324421,1.5985762045533953
2025-08-18,7929.906294178107,7929.906294178107,7891.200602589339,7925.7296373149,2660102,7597.274094056571,87.01915399465179,87.18824661324345,-0.16909261859166236,True,False,0,1,0.0,20.302098213600786,160908.94151121363,0.0065766089403755945,1.6090894151121329
2025-08-19,7921.054435751125,7921.054435751125,7844.492180809724,7916.396046287836,3345170,7608.131728379917,86.47986755042348,87.04657080067946,-0.5667032502559834,True,False,0,1,0.0,20.302098213600786,160719.4500294966,-0.0011776317707231643,1.6071945002949626
2025-08-20,7914.290938468499,7954.78637321804,7849.84761726373,7918.0030218109805,2511710,7618.931446800503,85.20001590450738,86.67725982144505,-1.4772439169376668,True,False,0,1,0.0,20.302098213600786,160752.07500439434,0.00020299332091888722,1.6075207500439401
2025-08-21,7895.18625779766,7980.839161758735,7895.18625779766,7907.581639771809,2767091,7628.8905962280205,82.3950074619388,85.82080934954381,-3.4258018876050045,True,False,0,1,0.0,20.302098213600786,160540.49908271362,-0.0013161629277564924,1.605404990827133
2025-08-22,7893.709262233365,7910.624838394585,7881.6813726038645,7904.626200022024,4081977,7638.811666447719,79.02261525524864,84.46117053068478,-5.438555275436144,True,False,0,1,0.0,20.302098213600786,160480.4974546491,-0.0003737476113961913,1.6048049745464879
2025-08-25,7842.721622559297,7857.118880153241,7828.105987651602,7857.118880153241,1832230,7647.678638932743,71.69012729460246,81.90696188346833,-10.216834588865865,True,False,0,1,0.0,20.302098213600786,159515.9991808081,-0.006010065329673742,1.595159991808078
2025-08-26,7782.815819667589,7795.7852342444685,7755.875099877336,7795.7852342444685,2125847,7656.878969901279,60.23560654303219,77.5726908153811,-17.337084272348903,True,False,0,1,0.0,20.302098213600786,158270.79747777001,-0.007806124209689402,1.582707974777697
2025-08-27,7854.705520665512,7883.391202935734,7820.206257724754,7855.7609938467185,1816609,7666.509751022563,55.359212343626496,73.12999512103018,-17.77078277740368,True,False,0,1,0.0,20.302098213600786,159488.4312396502,0.007693357089776587,1.594884312396499
2025-08-28,7806.81613226644,7921.286621582798,7806.81613226644,7818.007766574182,4635192,7675.074811023632,47.8961479053296,68.08322567789007,-20.18707777256047,True,False,0,1,0.0,20.302098213600786,158721.96151168278,-0.004805801411487454,1.5872196151168247
2025-08-29,7785.014613534491,7808.514229252591,7738.054656984883,7774.409509403323,1390166,7681.938578608318,38.025268951094404,62.07163433253094,-24.046365381436537,True,False,0,1,0.0,20.302098213600786,157836.82541265816,-0.005576645415634296,1.5783682541265787
2025-09-01,7707.122920152312,7707.122920152312,7609.687840477272,7684.266129636552,3612783,7689.288118465283,22.667413048847266,54.190790075794204,-31.52337702694694,False,True,0,1,0.0,20.302098213600786,156006.72566332726,-0.011594884429195651,1.5600672566332696
2025-09-02,7645.757091812621,7689.928314335797,7645.757091812621,7654.637286151309,2392935,7694.348578776905,8.013032299842962,44.955238520603956,-36.942206220760994,False,True,0,1,0.0,20.302098213600786,155405.19797293446,-0.003855780498149386,1.5540519797293417
2025-09-03,7601.221161882776,7619.954758566561,7567.007782794831,7597.583370578557,4188741,7698.356396490576,-8.110946250619236,34.34200156635932,-42.45294781697856,False,True,0,1,0.0,20.302098213600786,154246.88377550596,-0.007453510001835473,1.5424688377550568
2025-09-04,7666.730636811142,7666.730636811142,7637.3014714650835,7659.076383955671,2655464,7702.686863174194,-15.745834973739875,24.324434258339483,-40.070269232079355,False,True,0,1,0.0,20.302098213600786,155495.3209725384,0.008093759604566486,1.5549532097253813
2025-09-05,7702.491247038137,7749.989227471168,7695.226917877183,7695.226917877183,2406819,7708.554173819374,-18.664342407247204,15.72667892522215,-34.39102133246935,False,True,0,1,0.0,20.302098213600786,156229.25266268704,0.004719959967658838,1.5622925266268677
2025-09-08,7664.571092630246,7695.047673312184,7639.628899965019,7663.406940375635,2364170,7713.279349174395,-23.27656903012121,7.926029334153479,-31.20259836427469,False,True,0,1,0.0,20.302098213600786,155583.24035429605,-0.004135027834932914,1.5558324035429578
2025-09-09,7760.671697750153,7773.091289698009,7737.118536582252,7749.161365943116,4586872,7720.549403588619,-19.784067973942,2.3840098725343832,-22.168077846476386,True,False,0,1,0.0,20.302098213600786,157324.23512441796,0.011190117689779955,1.5732423512441767
2025-09-10,7791.550426814822,7791.550426814822,7714.806651519681,7784.042733902729,3481936,7729.005731825068,-14.03975924113638,-0.9007439501997694,-13.13901529093661,True,False,0,1,0.0,20.302098213600786,158032.40008255877,0.004501308762637768,1.580324000825585
2025-09-11,7747.3919061597235,7840.535889167498,7734.786512979049,7766.6168056977795,1878835,7735.574518002208,-10.769337734733199,-2.8744627071064555,-7.894875027626743,True,False,0,1,0.0,20.302098213600786,157678.61717667873,-0.002238673244823297,1.5767861717667846
2025-09-12,7675.486568725872,7710.619150612144,7662.16733032284,7662.16733032284,3535750,7740.201628182837,-16.416466068918453,-5.582863379468855,-10.833602689449599,False,True,0,1,0.0,20.302098213600786,155558.07366925763,-0.01344851664347757,1.5555807366925738
2025-09-15,7763.045837564358,7763.045837564358,7665.780957691391,7749.294082295345,1623578,7746.394655020389,-13.703489921894288,-7.206988687953942,-6.4965012339403465,True,False,0,1,0.0,20.302098213600786,157326.92954483547,0.011371032270165005,1.573269295448352
2025-09-16,7677.427352830045,7750.748900425893,7673.819578529927,7689.165419064249,4361838,7750.688935589575,-16.218362202098433,-9.009263390782841,-7.209098811315592,False,True,0,1,0.0,20.302098213600786,156106.19151846523,-0.0077592439508097355,1.5610619151846497
2025-09-17,7619.349880107357,7622.6737227259755,7599.755006193662,7618.771800685583,4277560,7753.181224284343,-23.619324432441317,-11.931275599114539,-11.688048833326778,False,True,0,1,0.0,20.302098213600786,154677.05336453082,-0.00915491012901537,1.5467705336453055
2025-09-18,7665.529832558152,7665.529832558152,7633.683060259045,7655.067972782667,4169870,7756.284062303462,-26.253211887985344,-14.7956628568887,-11.457549031096644,False,True,0,1,0.0,20.302098213600786,155413.94181522357,0.0047640450516994726,1.554139418152233
2025-09-19,7744.781852806364,7748.025390383682,7744.781852806364,7748.025390383682,3469485,7760.961564689069,-20.60221049167285,-15.956972383845532,-4.645238107827318,False,True,0,1,0.0,20.302098213600786,157301.17243704209,0.012143251755767803,1.573011724370418
2025-09-22,7815.476303370556,7815.476303370556,7788.385322940992,7798.740548552917,1893964,7764.740633834953,-11.894351076597559,-15.14444812239594,3.2500970457983804,True,False,1,1,0.0,20.302098213600786,158330.7965591122,0.0065455591087995035,1.5833079655911193
2025-09-23,7853.5760441415,7858.5002567752745,7816.621053124812,7816.621053124812,4031946,7768.93590150003,-3.5100409014839897,-12.817566678213549,9.307525776729559,True,False,0,1,0.0,20.302098213600786,158693.80831903953,0.002292742585879637,1.5869380831903925
2025-09-24,7823.4007120474325,7835.718242235553,7773.283650045675,7835.718242235553,4085691,7773.3672091458975,4.622286041146253,-9.329596134341589,13.951882175487842,True,False,0,1,0.0,20.302098213600786,159081.5213279695,0.0024431514564859924,1.5908152132796922
2025-09-25,7843.423506774145,7865.147746470686,7843.423506774145,7865.147746470686,3228588,7777.564024214029,13.288744399100324,-4.805928027653206,18.09467242675353,True,False,0,1,0.0,20.302098213600786,159679.00201332875,0.0037558145054914505,1.5967900201332845
2025-09-26,7895.58137236494,7895.58137236494,7870.446823972181,7890.786636936436,1843353,7781.409084650535,21.97253358395028,0.5497642946674919,21.42276928928279,True,False,0,1,0.0,20.302098213600786,160199.52528565217,0.003259810405628505,1.6019952528565187
2025-09-29,7908.704713003252,7917.601239846726,7831.394826853646,7897.307910444028,3379093,7784.457262770912,29.045888426429883,6.248989121019971,22.796899305409912,True,False,0,1,0.0,20.302098213600786,160331.92082088106,0.0008264414953340626,1.6033192082088075
2025-09-30,7893.098264475572,7914.499472036375,7893.098264475572,7896.744449988268,2285979,7787.007911495911,34.21173496550364,11.841538289916706,22.370196675586932,True,False,0,1,0.0,20.302098213600786,160320.48139136872,-7.134842178502243e-05,1.603204813913684
2025-10-01,7912.438131754714,7912.438131754714,7889.507111079666,7889.507111079666,2605399,7790.355326967227,37.29183573172122,16.93159777827761,20.36023795344361,True,False,0,1,0.0,20.302098213600786,160173.5482260412,-0.0009164965327720376,1.6017354822604088
2025-10-02,7833.587349123004,7854.615817699344,7830.3840893380575,7854.615817699344,1308444,7791.727643312627,36.496690868855694,20.844616396393228,15.652074472462466,True,False,0,1,0.0,20.302098213600786,159465.18176103433,-0.0044224934319816445,1.5946518176103401
2025-10-03,7849.523128430664,7849.523128430664,7834.937484422634,7838.6600214137625,4979336,7793.729729870309,34.184970365266054,23.512687190167796,10.672283175098258,True,False,0,1,0.0,20.302098213600786,159141.24561776823,-0.0020313910515684652,1.591412456177679
2025-10-06,7756.809386035327,7807.550534724353,7746.203168428488,7766.21988274003,3113257,7794.075027170041,26.205520499703198,24.051253852074876,2.1542666476283223,False,True,0,1,0.0,20.302098213600786,157670.55880780728,-0.009241393104923334,1.5767055880780696
2025-10-07,7784.250769280774,7784.250769280774,7706.623211531828,7757.574365341718,3760451,7794.887241700489,18.96550545075388,23.03410417181068,-4.068598721056798,False,True,-1,0,157495.03666447932,0.0,157495.03666447932,-0.0011132207855107934,1.5749503666447902
2025-10-08,7744.069587478107,7748.672602269918,7619.971088479613,7713.331723710961,1603760,7794.904577684934,9.547670334157374,20.33681740428002,-10.789147070122645,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-09,7652.75299610927,7664.505082736828,7614.46454524639,7664.505082736828,1697389,7793.723261709195,-1.8347834711894393,15.902497229186128,-17.737280700375567,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-10,7658.609745406322,7696.978878409259,7590.674604853232,7667.036694860189,2719799,7792.378579420228,-10.529799206606185,10.616037942027667,-21.145837148633852,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-13,7731.343248378856,7791.522730276664,7718.074521639638,7718.074521639638,3175249,7791.76236875988,-13.150742171245838,5.862681919372966,-19.013424090618805,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-14,7744.189101277996,7796.154823561959,7722.478594100743,7750.189773283843,1261674,7790.544877160647,-12.492421090200878,2.1916613174581974,-14.684082407659076,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-15,7682.08236895845,7689.986054722402,7646.443686599116,7682.780137764773,3238671,7787.665845501997,-17.211685514376768,-1.6890080489087957,-15.522677465467972,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-16,7639.024001796169,7671.375291136428,7638.636135982986,7638.636135982986,4766176,7784.150800811124,-24.234429173866374,-6.198092273900311,-18.036336899966063,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-17,7642.2872857152515,7685.525379078249,7605.6976099746935,7671.741759147885,1046940,7780.580165573052,-26.81949852157868,-10.322373523435985,-16.497124998142695,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-20,7627.742482026326,7651.137998580129,7575.821712171736,7627.953589396304,1733307,7775.237744619122,-32.032275813826345,-14.664353981514058,-17.367921832312287,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-21,7604.015127482508,7624.965717296906,7594.267148878193,7614.519017988201,3182153,7770.666221134391,-36.82302410881039,-19.096088006973325,-17.72693610183706,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-22,7624.587002361653,7648.739358875515,7624.587002361653,7632.114141694512,4904840,7766.028091449273,-38.75322416838026,-23.02751523925471,-15.725708929125545,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-23,7610.930021700573,7619.833479164003,7585.287951609098,7589.018521674957,4820730,7760.028390402497,-43.26168422608862,-27.07434903662149,-16.187335189467127,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-24,7569.848567306379,7588.919626969215,7569.848567306379,7588.919626969215,3849310,7754.327867439199,-46.30883189197448,-30.92124560769209,-15.387586284282389,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-27,7543.544378129538,7543.544378129538,7511.643153660396,7531.295401163224,3848411,7746.439182716164,-52.7652666586946,-35.290049817892594,-17.475216840802005,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-28,7498.844817503096,7503.030952504858,7495.536769708941,7503.030952504858,4344443,7738.171880840504,-59.47712721894459,-40.127465298103,-19.34966192084159,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-29,7507.465743443833,7511.668674832145,7496.707417860891,7511.668674832145,2056504,7730.045193900928,-63.36885633583552,-44.7757435056495,-18.593112830186016,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-30,7455.621078557515,7455.621078557515,7383.187871916594,7443.8542521590925,4718018,7720.770646148673,-71.10547718098405,-50.04169024071641,-21.06378694026764,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-10-31,7462.5119358401935,7485.758342319167,7436.78595635605,7457.440111512014,3444149,7711.826924378473,-75.27284117474483,-55.0879204275221,-20.184920747222726,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-03,7461.190838753007,7461.190838753007,7390.318262999884,7452.68564017206,3736054,7703.738259578849,-78.05933385595381,-59.682203113208445,-18.377130742745365,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-04,7485.349430806499,7512.4814591637505,7451.4991839301265,7470.883042082541,3214669,7697.240215735611,-77.90127373747782,-63.32601723806233,-14.575256499415495,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-05,7471.053002524046,7499.73235121503,7435.612073512518,7476.006729928767,4301817,7689.645130457252,-76.48094642344677,-65.95700307513923,-10.52394334830754,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-06,7517.594925145446,7526.8113058958015,7517.594925145446,7526.8113058958015,4224792,7683.821201243684,-70.44378994444469,-66.85436044900032,-3.5894294954443637,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-07,7511.795242923119,7575.371678171702,7504.047507191409,7528.13355911446,2954702,7678.895682237908,-64.80556691987022,-66.4446017431743,1.6390348233040868,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-10,7494.954075029607,7560.304139612085,7432.114749054932,7507.34736215948,2455105,7675.357306888365,-61.30778890078727,-65.4172391746969,4.10945027390963,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-11,7552.996213989045,7552.996213989045,7481.144707924765,7508.70843362331,1394775,7672.438729837806,-57.76012476449523,-63.88581629265657,6.12569152816134,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-12,7545.728408456858,7565.3858873246145,7523.956094403062,7526.9910243919585,2099469,7671.026882914073,-52.86394049651881,-61.681441133429026,8.817500636910218,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-13,7505.24466575239,7525.579901945126,7505.24466575239,7525.579901945126,2325887,7668.356953273863,-48.5380287951848,-59.05275866578018,10.514729870595382,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-14,7504.023963724358,7550.170205179073,7479.177362385676,7523.924110335654,3660038,7664.930897123032,-44.727727746801065,-56.18775248198436,11.460024735183296,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-17,7499.874173849008,7499.874173849008,7410.892382803038,7492.653263209478,2187171,7661.51582357971,-43.72727196400956,-53.6956563783894,9.968384414379841,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-18,7471.20500605614,7471.20500605614,7463.036491749176,7463.036491749176,3933361,7655.793326095831,-44.80771405165797,-51.91806791304312,7.11035386138515,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-19,7412.051895102938,7412.051895102938,7330.603094062511,7403.924106582898,1421655,7648.190953549434,-49.85910294781934,-51.50627491999837,1.6471719721790308,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-20,7467.184081121386,7488.784717375506,7432.288073836996,7470.993627339172,2427098,7642.278489982262,-47.89827375544701,-50.7846746870881,2.8864009316410915,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-21,7416.560841936951,7425.926674517859,7386.611233078882,7418.422187268737,2129636,7637.40358712118,-50.009895405155476,-50.62971883070158,0.6198234255461017,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-24,7392.832406820747,7392.832406820747,7363.251448587048,7387.987667059206,1799717,7630.177458816456,-53.5222114675953,-51.208217358080326,-2.3139941095149723,False,True,-1,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-25,7357.89733527408,7363.99391491038,7356.633568527282,7356.633568527282,2452765,7623.526821805717,-58.16526796387552,-52.599627479239366,-5.565640484636155,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-26,7357.1142084485955,7422.035163134483,7342.485349310527,7389.915091081013,3482266,7618.949687613626,-58.48520196135996,-53.77674237566349,-4.708459585696474,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-27,7372.315932840991,7396.177330269615,7343.483952206004,7375.705801777951,3644134,7613.362444193532,-59.202869032439594,-54.861967707018714,-4.34090132542088,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-11-28,7410.669562926975,7452.353809747084,7400.510474356279,7423.310070842625,3001854,7606.868137802711,-55.292975683738405,-54.94816930236266,-0.34480638137574715,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-01,7396.763687361509,7396.763687361509,7377.520848207134,7394.172600415563,1921806,7598.776778839964,-53.923906163310676,-54.74331667455226,0.8194105112415855,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-02,7447.444910945005,7468.826008620695,7384.655172017549,7403.243711071122,4407129,7590.50923199889,-51.51313453617058,-54.097280246875926,2.584145710705343,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-03,7373.267025282819,7373.267025282819,7361.810498467613,7367.851924290607,1771136,7581.151905639991,-51.86058551692804,-53.649941300886354,1.7893557839583139,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-04,7447.119520822927,7492.313603881319,7447.119520822927,7451.792236985895,4823479,7572.884795450294,-44.84570780232025,-51.88909460117314,7.043386798852893,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-05,7416.183678025612,7468.488907638631,7394.861172320052,7402.536339792687,1791043,7563.11978950742,-42.76790415184587,-50.064856511307696,7.296952359461827,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-08,7420.448890214885,7453.357715524557,7407.865210902187,7413.29227744156,4679388,7553.43947684737,-39.794588269634914,-48.010802862973144,8.21621459333823,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-09,7443.37143515958,7451.903227253449,7355.975537646531,7437.122846494328,4301112,7544.247044777493,-35.11055364238655,-45.430753018855825,10.320199376469276,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-10,7461.316771511078,7461.316771511078,7431.786676760552,7452.271940215629,2193728,7535.502341360211,-29.832130960736322,-42.311028607231925,12.478897646495604,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-11,7474.192465236587,7504.468104032536,7439.091913148045,7443.57638700058,1867050,7527.281552746235,-26.050309675050812,-39.05888482079571,13.0085751457449,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-12,7420.398127087488,7437.219458039644,7420.398127087488,7437.219458039644,3734385,7519.252741478754,-23.297580098533217,-35.90662387634322,12.609043777810001,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-15,7444.974502439515,7444.974502439515,7389.866753751743,7437.92881909199,3991981,7512.686920205793,-20.818796442117673,-32.88905838949811,12.070261947380438,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-16,7417.359522913474,7438.649506163438,7384.347227995381,7431.127635745954,3717653,7506.157985613877,-19.182022773758945,-30.14765126635028,10.965628492591335,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-17,7477.18273644337,7537.510736127796,7425.038504365479,7468.884616726045,3118026,7501.26904347418,-14.66909879274499,-27.051940771629226,12.382841978884237,False,True,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
2025-12-18,7542.74678072342,7593.649844005715,7542.74678072342,7556.631130907902,2504329,7499.111564437601,-3.966440994905497,-22.43484081628448,18.468399821378984,True,False,0,0,157495.03666447932,0.0,157495.03666447932,0.0,1.5749503666447902
