date,open,high,low,close,volume,ma_short,ma_medium,ma_long,bias_short,bias_medium,bias_long,bias_short_change,bias_medium_change,oversold,overbought,price_new_high,price_new_low,bias_new_high,bias_new_low,bearish_divergence,bullish_divergence,signal,volatility,dynamic_buy_threshold,dynamic_sell_threshold,position,strategy_returns,stop_loss_level,take_profit_level,returns,cumulative_returns,benchmark_returns
2025-07-15,7241.890997595247,7267.716783240813,7203.839610128062,7224.990444556568,30794857,7151.681798041461,7092.606040750918,7054.771389908521,1.0250546456804521,1.8665128592372016,2.412821695278976,-0.4355069254202859,-0.28548800551798603,False,False,False,False,False,False,False,False,0,0.10831730475380627,-2.3273103610337667,3.3273103610337667,0,-0.0,0.0,0.0,-0.000419189625006533,1.0143796840777328,1.7452221801638639
2025-07-16,7228.889792341343,7271.871884055391,7165.811217308937,7232.207795396224,45260124,7174.83054376891,7107.985696488998,7062.950902366586,0.7997018365422569,1.7476413742445536,2.3964047799472232,-0.22535280913819522,-0.11887148499264799,False,False,True,False,False,False,True,False,0,0.10752775800771174,-2.319414893572821,3.319414893572821,0,0.0,0.0,0.0,0.00099894261384037,1.0143796840777328,1.746965556970249
2025-07-17,7272.674164238663,7334.030405386621,7272.674164238663,7273.306606611296,35102864,7201.576788725895,7130.27533010102,7072.911903621811,0.9960293417643498,2.005971296879076,2.833270168215577,0.19632750522209286,0.2583299226345226,False,False,True,False,False,False,True,False,0,0.10846522021770748,-2.3287895156727787,3.3287895156727787,0,0.0,0.0,0.0,0.0056827475617104994,1.0143796840777328,1.7568931212295138
2025-07-18,7294.095580852836,7316.500277788381,7294.095580852836,7316.500277788381,27403992,7234.588712650858,7158.226142114051,7084.480377783923,1.132221448805894,2.2110804064034024,3.2750447122705584,0.13619210704154416,0.20510910952432626,False,False,True,False,False,False,True,False,0,0.10851285299260317,-2.329265843421736,3.329265843421736,0,0.0,0.0,0.0,0.005938656722902724,1.0143796840777328,1.767326706375325
2025-07-21,7370.427694307353,7370.427694307353,7360.588455584938,7362.854927978188,21106789,7272.980068004945,7183.650985113774,7101.253731530876,1.235736371238222,2.4946081489171297,3.6838733882406465,0.10351492243232818,0.28352774251372725,False,False,True,False,False,False,True,False,0,0.08566935748111172,-2.100830888306821,3.100830888306821,0,0.0,0.0,0.0,0.0063356315765519255,1.0143796840777328,1.77852383726232
2025-07-22,7395.6310194219,7441.032298668592,7387.179237709484,7387.179237709484,28539203,7299.506548340024,7211.73846515174,7117.460812121349,1.2010769329249793,2.432711244389995,3.789531585882332,-0.03465943831324281,-0.06189690452713448,False,False,True,False,False,False,True,False,0,0.07855675302719128,-2.029704843767617,3.029704843767617,0,0.0,0.0,0.0,0.0033036519080209548,1.0143796840777328,1.7843994609307523
2025-07-23,7339.223735297008,7340.136716431626,7339.223735297008,7340.136716431626,16523229,7318.697593652534,7235.189695846998,7131.082075989634,0.29293631147823435,1.4505082105154463,2.931597732493913,-0.9081406214467449,-0.9822030338745489,False,False,False,False,False,False,False,False,0,0.08404504356974435,-2.0845877491931475,3.0845877491931475,0,-0.0,0.0,0.0,-0.006368130481756773,1.0143796840777328,1.7730361723319688
2025-07-24,7420.70473976561,7420.70473976561,7404.055191104041,7404.055191104041,13486082,7347.338826270502,7261.084685019708,7145.6593857146245,0.7719307108956099,1.9689965382072308,3.616122619922149,0.4789943994173756,0.5184883276917844,False,False,True,False,False,False,True,False,0,0.08592988468307233,-2.103436160326427,3.103436160326427,0,0.0,0.0,0.0,0.008708076857659508,1.0143796840777328,1.788475907592046
2025-07-25,7351.7717391254155,7384.093146865977,7309.357331365473,7356.687142464896,45105074,7361.235582246102,7281.406185486,7163.050614898337,-0.06178908052034146,1.0338793779826934,2.7032690117227047,-0.8337197914159514,-0.9351171602245374,False,False,False,False,False,False,False,False,0,0.0866884730074058,-2.111022043569762,3.111022043569762,0,-0.0,0.0,0.0,-0.006397581786810269,1.0143796840777328,1.7770339866994862
2025-07-28,7375.5030601087565,7418.502856519288,7367.183948679612,7367.183948679612,21498649,7369.682860727975,7302.135786689417,7177.363462107099,-0.03390799978218421,0.8908100847531047,2.6447105204393013,0.027881080738157253,-0.1430692932295886,False,False,False,False,False,False,False,False,0,0.08662288078217881,-2.110366121317492,3.110366121317492,0,0.0,0.0,0.0,0.0014268387402429639,1.0143796840777328,1.7795695276344374
2025-07-29,7320.351930194334,7352.840338333518,7320.351930194334,7335.311040356466,12494903,7365.092212791021,7319.036140397983,7190.550184063308,-0.4043557307107913,0.22236397862079485,2.0132097348266513,-0.37044773092860706,-0.6684461061323099,False,False,False,False,False,False,False,False,0,0.08478073455001413,-2.0919446589958453,3.0919446589958453,0,-0.0,0.0,0.0,-0.004326335346745092,1.0143796840777328,1.771870513085042
2025-07-30,7330.606218592599,7336.162070905631,7327.252919536595,7330.951537945946,34566499,7355.720929497099,7327.613738918561,7201.681945087313,-0.3367364230992671,0.045550968518685946,1.7949916956109941,0.06761930761152418,-0.1768130101021089,False,False,False,False,False,False,False,False,0,0.08271063675673741,-2.071243681063078,3.071243681063078,0,-0.0,0.0,0.0,-0.0005943173215879893,1.0143796840777328,1.7708174597475046
2025-07-31,7339.656895184534,7358.393479809137,7258.065437335301,7342.2171888431785,34003294,7356.067674899023,7337.382634275778,7214.994337513348,-0.18828655020543003,0.06588936148451666,1.7633118666268828,0.14844987289383707,0.02033839296583071,False,False,False,False,False,False,False,False,0,0.0763556109325158,-2.007693422820862,3.007693422820862,0,0.0,0.0,0.0,0.0015367242354447086,1.0143796840777328,1.7735387178544473
2025-08-01,7356.410443179329,7361.5316571904905,7324.77341477543,7353.0970211585245,32473124,7347.57464657477,7347.456736422636,7227.721216455816,0.07515914909866384,0.07676513027873598,1.7346519179137327,0.2634456993040939,0.010875768794219323,False,False,False,False,False,False,False,False,0,0.07552671336720544,-1.9994044471677586,2.9994044471677586,0,0.0,0.0,0.0,0.0014818183711424737,1.0143796840777328,1.7761667801084964
2025-08-04,7362.465815564385,7367.911098684813,7315.863305626191,7367.911098684813,26188024,7349.445305944758,7355.340444095429,7242.8078870982245,0.2512542371751299,0.1709051360018938,1.7272750228462832,0.17609508807646607,0.09414000572315782,False,False,False,False,False,False,False,False,0,0.07545401367568033,-1.9986774502525073,2.998677450252507,0,0.0,0.0,0.0,0.0020146718428522004,1.0143796840777328,1.7797451733085905
2025-08-05,7428.356098244739,7430.309862493272,7428.356098244739,7430.309862493272,14862944,7359.9662915803665,7364.82457615417,7261.525359134111,0.9557594169062534,0.8891628804184938,2.324367058043127,0.7045051797311235,0.7182577444166,False,False,True,False,False,False,True,False,0,0.078188749166527,-2.026024805160974,3.026024805160974,0,0.0,0.0,0.0,0.008468989781865943,1.0143796840777328,1.7948178169956661
2025-08-06,7458.517873555726,7487.962484159946,7446.216022189581,7446.216022189581,43919148,7378.450455219219,7371.77133400512,7277.711159559447,0.9184254523580506,1.0098616032900645,2.3153551842848135,-0.037333964548202814,0.12069872287157069,False,False,True,False,False,False,True,False,0,0.07817568331310878,-2.0258941466267917,3.0258941466267917,0,0.0,0.0,0.0,0.0021407128357593397,1.0143796840777328,1.7986600065343583
2025-08-07,7427.636549384015,7468.389866694619,7334.718071613639,7434.130474036058,48807519,7395.646944567571,7375.683937032335,7293.711201092036,0.5203537940214281,0.7924219299890406,1.9252102129159974,-0.3980716583366225,-0.21743967330102387,False,False,False,False,False,False,False,False,0,0.07925679147522677,-2.0367052282479716,3.0367052282479716,0,-0.0,0.0,0.0,-0.0016230456002764848,1.0143796840777328,1.7957406993243594
2025-08-08,7446.288907575139,7498.980263583494,7446.288907575139,7470.292108048378,14920791,7416.992764435105,7386.530219667064,7310.85995775703,0.718611239164842,1.133981529762024,2.1807578207292297,0.19825744514341392,0.34155959977298334,False,False,True,False,False,False,True,False,0,0.07981752735311372,-2.0423125870268413,3.0423125870268413,0,0.0,0.0,0.0,0.004864272175288731,1.0143796840777328,1.8044756708421164
2025-08-11,7541.685653818115,7541.685653818115,7515.388049886237,7515.388049886237,42391010,7444.041269223057,7395.807957898914,7328.44632145931,0.9584414981437522,1.616863129330028,2.550905338277785,0.2398302589789102,0.482881599568004,False,False,True,False,False,False,True,False,0,0.06995764549622191,-1.943713768457923,2.943713768457923,0,0.0,0.0,0.0,0.006036703944852784,1.0143796840777328,1.81536875624268
2025-08-12,7484.343000105072,7484.343000105072,7434.363660178824,7463.721423300216,35130020,7460.009656658956,7404.727481301857,7343.0668333939275,0.049755520597033046,0.796706457426403,1.6431089712760052,-0.9086859775467192,-0.820156671903625,False,False,False,False,False,False,False,False,0,0.07633266804409256,-2.0074639939366294,3.0074639939366294,0,-0.0,0.0,0.0,-0.006874778287303873,1.0143796840777328,1.802888498533813
2025-08-13,7465.632193614513,7484.977307510931,7465.632193614513,7484.977307510931,27231839,7469.120897495234,7414.5435945378,7358.339690613609,0.21229285525440916,0.9499399669727191,1.721008029282238,0.16253733465737613,0.1532335095463161,False,False,False,False,False,False,False,False,0,0.07640956615973409,-2.008232975093045,3.008232975093045,0,0.0,0.0,0.0,0.0028478935647782144,1.0143796840777328,1.8080229330868
2025-08-14,7520.667803781088,7539.540965188163,7500.963847875174,7510.307967730809,35061958,7479.802888418771,7429.126671818995,7374.081406108489,0.40783266306750066,1.0927434609475621,1.8473699179598564,0.1955398078130915,0.14280349397484304,False,False,False,False,False,False,False,False,0,0.07525951425049848,-1.996732456000689,2.996732456000689,0,0.0,0.0,0.0,0.0033842000021109264,1.0143796840777328,1.814141644300769
2025-08-15,7488.074551883192,7571.652441037998,7485.9326852183385,7495.614762113422,18015648,7490.050269764998,7442.848607166285,7385.231173042423,0.07429178908032612,0.7089510714531024,1.4946531325102186,-0.3335408739871745,-0.3837923894944597,False,False,False,False,False,False,False,False,0,0.07445761480595053,-1.9887134615552093,2.9887134615552093,0,-0.0,0.0,0.0,-0.0019564052074186877,1.0143796840777328,1.8105924481408637
2025-08-18,7551.757195198399,7551.757195198399,7514.897240728924,7547.779708283862,11310646,7502.9648698042465,7459.978817119675,7398.680725697726,0.5972950594500801,1.1769589876407658,2.0152103883638723,0.523003270369754,0.46800791618766335,False,False,True,False,False,False,True,False,0,0.07505647817449727,-1.9947020952406769,2.994702095240677,0,0.0,0.0,0.0,0.0069593953032522915,1.0143796840777328,1.8231930767205593
2025-08-19,7543.279511212322,7543.279511212322,7470.368701961342,7538.843292009601,18429948,7506.874076824807,7475.457673023931,7411.457204723284,0.42586587782908436,0.8479162314623778,1.7187724865379304,-0.17142918162099574,-0.32904275617838796,False,False,False,False,False,False,False,False,0,0.07511960716131501,-1.9953333851088542,2.995333385108854,0,-0.0,0.0,0.0,-0.0011839794773624845,1.0143796840777328,1.8210344535344527
2025-08-20,7537.327849456481,7575.894458959041,7475.954007705577,7540.863123731121,24923019,7519.731026896625,7489.870341777791,7422.60539293661,0.28102197750040253,0.6808232936810337,1.5932105309955702,-0.14484390032868183,-0.16709293778134415,False,False,False,False,False,False,False,False,0,0.06997148414467945,-1.9438521549424985,2.9438521549424985,0,0.0,0.0,0.0,0.0002679232931743769,1.0143796840777328,1.8215223510822276
2025-08-21,7519.0649864449715,7600.637444665951,7519.0649864449715,7530.869860902922,27669959,7527.3797857952895,7498.250341645261,7431.537458899716,0.04636507266735846,0.4350284102478134,1.3366332680493915,-0.23465690483304408,-0.24579488343322026,False,False,False,False,False,False,False,False,0,0.06487300185299015,-1.8928673320256055,2.8928673320256055,0,-0.0,0.0,0.0,-0.001325214722005863,1.0143796840777328,1.8191084428461106
2025-08-22,7517.960096422188,7534.070472718473,7506.504747450649,7528.357376071559,45569183,7530.388020518749,7505.09545446876,7438.43339423694,-0.02696600018029293,0.3099483776578477,1.2089102243530052,-0.07333107284765139,-0.1250800325899657,False,False,False,False,False,False,False,False,0,0.05920159014897378,-1.8361532149854418,2.836153214985442,0,-0.0,0.0,0.0,-0.0003336247840911577,1.0143796840777328,1.8185015431846276
2025-08-25,7467.598784165517,7481.30741089971,7453.682225256609,7481.30741089971,49396920,7528.00346198313,7509.026865874064,7442.355401453198,-0.6202979491074684,-0.36914843253963847,0.5233828182796232,-0.5933319489271754,-0.6790968101974861,False,False,False,False,False,True,False,False,0,0.06475435726600969,-1.8916808861558008,2.8916808861558008,0,-0.0,0.0,0.0,-0.006249698682131433,1.0143796840777328,1.8071364564867327
2025-08-26,7408.100093150097,7420.445075167054,7382.456476056736,7420.445075167054,44967717,7506.781023130327,7504.872946467287,7445.701583067174,-1.1501061200166929,-1.1249740255759462,-0.33920924198141794,-0.5298081709092245,-0.7558255930363077,False,False,False,False,False,True,False,False,0,0.06993946446973076,-1.9435319581930117,2.9435319581930117,0,-0.0,0.0,0.0,-0.00813525395895165,1.0143796840777328,1.7924349424747332
2025-08-27,7479.90053911424,7507.217419385993,7447.047486279772,7480.9056480131485,37691349,7497.124749130919,7501.9994129778615,7448.9036854383885,-0.21633761822691158,-0.28117524147259343,0.4296197658901076,0.9337685017897813,0.8437987841033527,False,False,False,False,False,False,False,False,0,0.07470404041409698,-1.9911777176366738,2.991177717636674,0,0.0,0.0,0.0,0.008147836448305412,1.0143796840777328,1.807039409230245
2025-08-28,7432.994542709467,7541.98372702919,7432.994542709467,7443.650276791589,11330657,7480.92260797433,7500.326817435477,7452.527149368668,-0.4982317440767347,-0.755654280452635,-0.11911224741839083,-0.2818941258498231,-0.4744790389800416,False,False,False,False,False,False,False,False,0,0.07763420716016926,-2.0204793850973966,3.0204793850973966,0,-0.0,0.0,0.0,-0.004980061636180921,1.0143796840777328,1.7980402415932706
2025-08-29,7410.657588450423,7433.027181083459,7365.955789464376,7400.562450636639,43477650,7459.204706263282,7493.292246029287,7453.917920283543,-0.7861730296448665,-1.2375040549337306,-0.7158043624509625,-0.28794128556813176,-0.48184977448109556,False,False,False,False,False,False,False,False,0,0.08088166519835151,-2.052953965479219,3.052953965479219,0,-0.0,0.0,0.0,-0.005788534462626838,1.0143796840777328,1.787632223689618
2025-09-01,7332.687941276885,7332.687941276885,7239.98654787853,7310.941601698861,42108301,7422.968743867833,7476.67838219329,7452.902527006143,-1.509195930018143,-2.216716729305275,-1.9047736743218673,-0.7230229003732765,-0.9792126743715446,False,False,False,True,False,True,False,False,0,0.09179300821906962,-2.1620673956864,3.1620673956864,0,-0.0,0.0,0.0,-0.012110005088879272,1.0143796840777328,1.7659839883636923
2025-09-02,7273.399188867641,7315.4192177821615,7273.399188867641,7281.84690667039,25434272,7389.725326496279,7458.864394239706,7450.856500702995,-1.4598434320567353,-2.373249843582379,-2.2683243734013447,0.049352497961407726,-0.1565331142771038,False,False,False,True,False,False,False,True,0,0.0863659229191262,-2.107796542686966,3.107796542686966,0,-0.0,0.0,0.0,-0.003979609825047636,1.0143796840777328,1.7589560611327233
2025-09-03,7228.797825242339,7246.613565645448,7196.260737440533,7225.338268243723,15000783,7357.207525342391,7431.99427423636,7445.986545678017,-1.7923819145298714,-2.7806265501176113,-2.963318239708183,-0.3325384824731361,-0.4073767065352323,False,False,False,True,False,True,False,False,0,0.08871750102705629,-2.131312323766267,3.131312323766267,0,-0.0,0.0,0.0,-0.007760206874838804,1.0143796840777328,1.7453061982145817
2025-09-04,7294.669989794573,7294.669989794573,7266.668999614502,7287.3871920488145,45883199,7324.954449348336,7411.039599239629,7443.24863613178,-0.5128667701525972,-1.6684893601634652,-2.0939975500262955,1.279515144377274,1.1121371899541461,False,False,False,False,False,False,False,False,0,0.09564683436406266,-2.2006056571363306,3.2006056571363306,0,0.0,0.0,0.0,0.008587684271863738,1.0143796840777328,1.7602943368025754
2025-09-05,7331.017755313779,7376.225017059127,7324.103768091804,7324.103768091804,35110847,7305.030031231705,7392.976319603018,7441.423330690403,0.2611041539672272,-0.9315943746308656,-1.5765742302919667,0.7739709241198244,0.7368949855325996,False,False,False,False,False,False,False,False,0,0.09578979548647569,-2.202035268360461,3.202035268360461,0,0.0,0.0,0.0,0.005038373161103671,1.0143796840777328,1.7691633565447642
2025-09-08,7293.967319115271,7322.970270592383,7270.231152281071,7292.859456927421,31596739,7287.079532280169,7373.142119271727,7435.696230458493,0.07931743604071424,-1.0888527719337646,-1.9209603123104542,-0.18178671792651296,-0.15725839730289903,False,False,False,False,False,False,False,False,0,0.09272613153333219,-2.171398628829026,3.171398628829026,0,-0.0,0.0,0.0,-0.004265956921651215,1.0143796840777328,1.7616161818783804
2025-09-09,7390.159462188222,7401.986114380787,7367.730782861423,7379.198659975527,21475418,7298.455708659614,7360.712226263723,7432.903840366242,1.10630186081847,0.25115006732423095,-0.7225329634840006,1.0269844247777558,1.3400028392579957,False,False,False,False,True,False,False,False,0,0.10166318612157971,-2.260769174711501,3.260769174711501,0,0.0,0.0,0.0,0.01183886835582637,1.0143796840777328,1.7824717239491321
2025-09-10,7421.824835152307,7421.824835152307,7348.722714749081,7414.673398190814,26017834,7320.593457246351,7355.159391871315,7432.09312887269,1.2851409041344422,0.8091463848529443,-0.23438525836285154,0.1788390433159721,0.5579963175287134,False,False,False,False,True,False,False,False,0,0.10276376181213655,-2.2717749316170694,3.2717749316170694,0,0.0,0.0,0.0,0.004807397096882715,1.0143796840777328,1.7910407733401208
2025-09-11,7379.536830450248,7468.258230047214,7367.52995583156,7397.848909653314,33399482,7349.345230814616,7353.2763780785035,7429.074662272896,0.6599727909818384,0.6061587962025953,-0.4203181962641405,-0.6251681131526038,-0.20298758865034905,False,False,False,False,False,False,False,False,0,0.10192068304011238,-2.263344143896828,3.263344143896828,0,-0.0,0.0,0.0,-0.0022690801919347248,1.0143796840777328,1.7869767581983873
2025-09-12,7306.68767859943,7340.132177640281,7294.008415303694,7294.008415303694,20186163,7350.448768023763,7337.7016086860485,7419.850510831956,-0.7678490729109989,-0.59546157247158,-1.6960192842773547,-1.4278218638928373,-1.2016203686741753,False,False,False,False,False,False,False,False,0,0.11233031311661605,-2.3674404446618644,3.3674404446618644,0,-0.0,0.0,0.0,-0.014036579500038227,1.0143796840777328,1.761893716867215
2025-09-15,7394.8506775513715,7394.8506775513715,7302.198994451658,7381.751157221798,25960724,7360.056666212095,7332.543348721901,7416.435083078689,0.2947598366911599,0.671087863510206,-0.46766304118302643,1.062608909602159,1.2665494359817862,False,False,False,False,False,False,False,False,0,0.11856628974070123,-2.4298002109027164,3.4298002109027164,0,0.0,0.0,0.0,0.012029427020403327,1.0143796840777328,1.7830882887519763
2025-09-16,7311.067020691658,7380.8897261239,7307.631406326129,7322.244956344798,15805333,7364.954249448324,7326.016890864247,7409.6545684467665,-0.5798989600882452,-0.0514868389691108,-1.1796718901606158,-0.8746587967794051,-0.7225747024793168,False,False,False,False,False,False,False,False,0,0.121127869517073,-2.455416008666434,3.455416008666434,0,-0.0,0.0,0.0,-0.008061258041566877,1.0143796840777328,1.7687143539454508
2025-09-17,7253.030019219981,7256.1940595477445,7234.377219315107,7252.479732454627,15516552,7343.83442819484,7321.145068427228,7398.9117253102595,-1.2439645342422123,-0.9379043213980691,-1.9791017691793324,-0.6640655741539672,-0.8864174824289583,False,False,False,False,False,False,False,False,0,0.12425825350246525,-2.4867198485203565,3.4867198485203565,0,-0.0,0.0,0.0,-0.009527846214666513,1.0143796840777328,1.7518623155833855
2025-09-18,7299.371817412064,7299.371817412064,7269.0462642835255,7289.409687452236,27684488,7322.957143071744,7321.775300159047,7390.3198471993755,-0.45811350475057544,-0.44204597081951597,-1.3654369747661284,0.7858510294916369,0.49585835057855315,False,False,False,False,False,False,False,False,0,0.12672812714307663,-2.5114185849264703,3.5114185849264703,0,0.0,0.0,0.0,0.005092045253480393,1.0143796840777328,1.760782877772203
2025-09-19,7379.914999252787,7383.005729511227,7379.914999252787,7383.005729511227,20884890,7320.483279714729,7334.914255264673,7383.454264750516,0.8540754402069293,0.6556514851150012,-0.006074869880753019,1.3121889449575046,1.0976974559345172,False,False,False,False,False,False,False,False,0,0.13670568111067954,-2.6111941246024992,3.6111941246024992,0,0.0,0.0,0.0,0.012840002973094622,1.0143796840777328,1.7833913351577722
2025-09-22,7450.317622348641,7450.317622348641,7424.492400562218,7434.363804026987,24192912,7343.875844501945,7347.162306262853,7379.100952751241,1.2321553555781695,1.1868731644842212,0.7489103568252734,0.3780799153712402,0.53122167936922,False,False,False,False,False,False,False,False,0,0.13793304673043355,-2.6234677808000395,3.6234677808000395,0,0.0,0.0,0.0,0.006956255541082923,1.0143796840777328,1.7957970610148826
2025-09-23,7488.126332583796,7492.821407296635,7452.890964670234,7452.890964670234,30851627,7355.732479076684,7357.89457264439,7375.435446123704,1.320853985240984,1.291081179377418,1.0501823127912786,0.0886986296628145,0.10420801489319675,False,False,False,False,True,False,False,False,0,0.13503264215583113,-2.594463735054015,3.594463735054015,0,0.0,0.0,0.0,0.002492097660490078,1.0143796840777328,1.8002723626693526
2025-09-24,7460.891217057196,7472.637995239587,7413.09640742437,7472.637995239587,23979640,7380.79798555915,7372.876117503736,7373.009118387731,1.244310030705705,1.3530930961800554,1.3512647991088091,-0.07654395453527907,0.0620119168026374,False,False,True,False,False,False,True,False,0,0.1321484246762259,-2.565621560257963,3.565621560257963,0,0.0,0.0,0.0,0.0026495799633943218,1.0143796840777328,1.805042328250134
2025-09-25,7481.996788283951,7502.719970131399,7481.996788283951,7502.719970131399,44090796,7422.5046918386115,7383.169560016727,7371.940893140225,1.080703638772883,1.6192288304211953,1.7740114697998677,-0.1636063919328219,0.2661357342411399,False,False,True,False,False,False,True,False,0,0.13153236890218292,-2.559461002517533,3.559461002517533,0,0.0,0.0,0.0,0.004025616510658692,1.0143796840777328,1.8123087364491755
2025-09-26,7533.588311291004,7533.588311291004,7509.606120360262,7529.013402734386,24311631,7462.438644385637,7392.697893728691,7373.928642800004,0.8921313999524233,1.8439210010371496,2.103149724479748,-0.1885722388204597,0.22469217061595437,False,False,True,False,False,False,True,False,0,0.12983255076136022,-2.5424628211093063,3.5424628211093063,0,0.0,0.0,0.0,0.003504520055081617,1.0143796840777328,1.8186600087620612
2025-09-29,7547.066396263991,7555.556115025831,7473.291629721074,7536.190730938143,36788986,7487.96947795679,7404.2263788357595,7378.751378457132,0.6439830333618183,1.7822841354444605,2.1336855574327687,-0.24814836659060502,-0.061636865592689105,False,False,True,False,False,False,True,False,0,0.12042014777800114,-2.4483387912757153,3.4483387912757153,0,0.0,0.0,0.0,0.0009532893381689611,1.0143796840777328,1.8203937179581684
2025-09-30,7532.804528689599,7553.228842163435,7532.804528689599,7536.28427793662,39429963,7504.956223608395,7424.416034055171,7381.05882137061,0.41743153983598796,1.5067615199406823,2.1030242452015337,-0.22655149352583032,-0.2755226155037782,False,False,True,False,False,False,True,False,0,0.11881376242506493,-2.4322749377463535,3.4322749377463535,0,0.0,0.0,0.0,1.241303488952461e-05,1.0143796840777328,1.820416314568902
2025-10-01,7551.589585129923,7551.589585129923,7529.704338885642,7529.704338885642,29397125,7517.758452644296,7436.74546586049,7384.6444072911945,0.1589022355080312,1.2499940121911324,1.9643455201610396,-0.25852930432795673,-0.25676750774954993,False,False,False,False,False,False,False,False,0,0.11392011949641385,-2.3833385084598424,3.3833385084598424,0,-0.0,0.0,0.0,-0.0008731012271182559,1.0143796840777328,1.8188269068507859
2025-10-02,7475.403317214161,7495.470277183543,7472.346523722867,7495.470277183543,37899688,7521.563832968289,7451.1809092637195,7388.598900063983,-0.3469166301610522,0.5943939418349143,1.4464363076825617,-0.5058188656690834,-0.655600070356218,False,False,False,False,False,False,False,False,0,0.11352300549201089,-2.3793673684158128,3.3793673684158128,0,-0.0,0.0,0.0,-0.004546534652802303,1.0143796840777328,1.8105575472913396
2025-10-03,7490.537283468191,7490.537283468191,7476.618691413875,7480.170983911766,14139524,7517.80566859835,7470.15518021848,7395.650124322855,-0.5006073094411503,0.13407758542697867,1.1428455668953035,-0.1536906792800981,-0.46031635640793567,False,False,False,False,False,False,False,False,0,0.11332214579410081,-2.377358771436712,3.377358771436712,0,-0.0,0.0,0.0,-0.0020411385418135364,1.0143796840777328,1.8068619484993917
2025-10-06,7399.409157808914,7447.81237382235,7389.291628837395,7408.38605952596,36468794,7497.701111396946,7480.069877891291,7400.922589025169,-1.1912324930533873,-0.958330865025812,0.10084513668415747,-0.690625183612237,-1.0924084504527907,False,False,False,False,False,False,False,False,0,0.11813451274725346,-2.4254824409682385,3.4254824409682385,0,-0.0,0.0,0.0,-0.009596695655781029,1.0143796840777328,1.7895220442876316
2025-10-07,7425.842055943942,7425.842055943942,7351.788688430757,7400.393908377352,37582031,7475.068307636814,7481.518892796802,7408.216574030738,-0.9989794900358543,-1.08433842889252,-0.10559445144744065,0.192253003017533,-0.12600756386670797,False,False,False,False,False,False,False,False,0,0.11081511293549001,-2.352288442850604,3.352288442850604,0,-0.0,0.0,0.0,-0.001078797876405413,1.0143796840777328,1.7875915117064733
2025-10-08,7386.119309493895,7390.509561421725,7267.756953709527,7356.802226719973,27768209,7445.154632434039,7475.055428021217,7411.108867142036,-1.1867101501044415,-1.5819708955997394,-0.7327734809407143,-0.18773066006858719,-0.4976324667072194,False,False,False,False,False,False,False,False,0,0.11137790709804729,-2.357916384476177,3.357916384476177,0,-0.0,0.0,0.0,-0.005890454237582166,1.0143796840777328,1.777061785711276
2025-10-09,7297.417173769064,7308.623582603527,7260.9065482430815,7308.623582603527,45142481,7408.3078397203535,7463.033146182325,7410.463859413358,-1.3455739053169415,-2.068992064677958,-1.3742766814855292,-0.15886375521250007,-0.48702116907821846,False,False,False,False,False,True,False,False,0,0.11336495882998428,-2.3777869017955466,3.3777869017955466,0,-0.0,0.0,0.0,-0.006548856776584344,1.0143796840777328,1.7654240625935116
2025-10-10,7303.763169978281,7340.3545448892355,7238.975670156064,7311.799673351931,35114962,7377.696072415085,7449.629952691687,7411.253035097711,-0.8931839752729546,-1.8501627626477675,-1.3419237108056565,0.452389930043987,0.21882930203019035,False,False,False,False,False,False,False,False,0,0.10161490264711875,-2.2602863399668918,3.2602863399668918,0,0.0,0.0,0.0,0.0004345675642625224,1.0143796840777328,1.7661912586282833
2025-10-13,7376.137020282507,7433.551636349505,7363.477907451929,7363.477907451929,36979772,7358.247226338445,7438.026447468397,7410.5980037425625,0.07108596589091334,-1.002262368156022,-0.6358474210426236,0.9642699411638679,0.8479003944917454,False,False,False,False,False,False,False,False,0,0.0952424452618853,-2.196561766114557,3.196561766114557,0,0.0,0.0,0.0,0.007067785826838424,1.0143796840777328,1.7786743201735022
2025-10-14,7390.502330572449,7440.094713535583,7369.783369323824,7396.228944406929,12042361,7356.221040485274,7426.961075941109,7409.8294848349,0.5438648961398805,-0.4137914716388279,-0.1835472794050862,0.4727789302489672,0.5884708965171942,False,False,False,False,False,False,False,False,0,0.09166946415170805,-2.1608319550127844,3.1608319550127844,0,0.0,0.0,0.0,0.0044477673956020425,1.0143796840777328,1.7865854498221645
2025-10-15,7328.784245674694,7336.3244417995975,7294.784582397573,7329.449924170353,43072822,7344.397043117441,7409.732675377127,7406.979527106443,-0.2035173052237828,-1.0834770257442152,-1.0467101016327085,-0.7473822013636633,-0.6696855541053873,False,False,False,False,False,False,False,False,0,0.09095841419847824,-2.153721455480486,3.153721455480486,0,-0.0,0.0,0.0,-0.009028793015807723,1.0143796840777328,1.7704547395906665
2025-10-16,7286.30077918101,7317.158284625686,7285.930822629473,7285.930822629473,27887186,7332.585142435691,7388.869887434866,7406.642960745018,-0.6362601851864745,-1.3931638582572035,-1.6297820585562914,-0.43274287996269173,-0.30968683251298823,False,False,False,True,False,False,False,True,0,0.09206239808150987,-2.1647612943108028,3.1647612943108028,0,-0.0,0.0,0.0,-0.00593756721051697,1.0143796840777328,1.7599425455811686
